id,code,name,amount,State
,336411,Aircraft Manufacturing,43810298718.94,Alaska
,541330,Engineering Services,30688471183.37,Alaska
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",30021904918.24,Alaska
,561210,Facilities Support Services,28159806741.4,Alaska
,336611,Ship Building and Repairing,18006263836.36,Alaska
,541512,Computer Systems Design Services,17682223946.2,Alaska
,236220,Commercial and Institutional Building Construction,16920942232.28,Alaska
,524114,Direct Health and Medical Insurance Carriers,14447047002.76,Alaska
,541519,Other Computer Related Services,13434563050.89,Alaska
,336414,Guided Missile and Space Vehicle Manufacturing,13305580230.19,Alaska
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,13074167878.82,Alaska
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",11780722741.51,Alaska
,541611,Administrative Management and General Management Consulting Services,11246064653.54,Alaska
,325412,Pharmaceutical Preparation Manufacturing,10340001876.0,Alaska
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",9700959158.89,Alaska
,541990,"All Other Professional, Scientific, and Technical Services",8470227494.47,Alaska
,488190,Other Support Activities for Air Transportation,6860887956.01,Alaska
,336412,Aircraft Engine and Engine Parts Manufacturing,6405989449.91,Alaska
,324110,Petroleum Refineries,5984606669.54,Alaska
,541511,Custom Computer Programming Services,5341587019.38,Alaska
,562910,Remediation Services,4773719523.47,Alaska
,237990,Other Heavy and Civil Engineering Construction,4341290082.07,Alaska
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",4099949770.82,Alaska
,561612,Security Guards and Patrol Services,3929982161.79,Alaska
,481212,Nonscheduled Chartered Freight Air Transportation,3902982497.23,Alaska
,621111,Offices of Physicians (except Mental Health Specialists),3811378027.26,Alaska
,332993,Ammunition (except Small Arms) Manufacturing,3652022841.29,Alaska
,325411,Medicinal and Botanical Manufacturing,3554310765.99,Alaska
,517110,Wired Telecommunications Carriers,3547065130.78,Alaska
,511210,Software Publishers,3261371803.74,Alaska
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2922040573.2,Alaska
,541513,Computer Facilities Management Services,2690796894.09,Alaska
,334290,Other Communications Equipment Manufacturing,2520494033.91,Alaska
,334111,Electronic Computer Manufacturing,2517257943.42,Alaska
,332410,Power Boiler and Heat Exchanger Manufacturing,2265953903.18,Alaska
,518210,"Data Processing, Hosting, and Related Services",2242047225.69,Alaska
,562211,Hazardous Waste Treatment and Disposal,2211441535.15,Alaska
,541690,Other Scientific and Technical Consulting Services,2076943194.44,Alaska
,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",2069602998.51,Alaska
,541711,Research and Development in Biotechnology,1904332313.91,Alaska
,237310,"Highway, Street, and Bridge Construction",1892677775.82,Alaska
,561990,All Other Support Services,1850971131.49,Alaska
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,1675595236.09,Alaska
,541614,"Process, Physical Distribution, and Logistics Consulting Services",1646881962.89,Alaska
,561720,Janitorial Services,1585589310.56,Alaska
,424210,Drugs and Druggists' Sundries Merchant Wholesalers,1583876461.33,Alaska
,483111,Deep Sea Freight Transportation,1549825518.13,Alaska
,339112,Surgical and Medical Instrument Manufacturing,1543718480.62,Alaska
,339113,Surgical Appliance and Supplies Manufacturing,1522536399.03,Alaska
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",1490507949.22,Alaska
,334210,Telephone Apparatus Manufacturing,1303292141.42,Alaska
,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,1223981988.92,Alaska
,622110,General Medical and Surgical Hospitals,1215660793.7,Alaska
,336111,Automobile Manufacturing,1183835092.88,Alaska
,481211,Nonscheduled Chartered Passenger Air Transportation,1169864014.78,Alaska
,334419,Other Electronic Component Manufacturing,1169436727.84,Alaska
,443120,Computer and Software Stores,1147807749.8,Alaska
,811219,Other Electronic and Precision Equipment Repair and Maintenance,1147308171.66,Alaska
,541720,Research and Development in the Social Sciences and Humanities,1126288505.58,Alaska
,611519,Other Technical and Trade Schools,1120321641.02,Alaska
,541310,Architectural Services,1072445899.57,Alaska
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",1070758300.74,Alaska
,541620,Environmental Consulting Services,1050380581.42,Alaska
,722310,Food Service Contractors,1028347560.28,Alaska
,236210,Industrial Building Construction,1006296965.73,Alaska
,522390,Other Activities Related to Credit Intermediation,947232084.12,Alaska
,561110,Office Administrative Services,928809867.63,Alaska
,,,907857423.78,Alaska
,336212,Truck Trailer Manufacturing,885924785.93,Alaska
,238220,"Plumbing, Heating, and Air-Conditioning Contractors",856140733.78,Alaska
,238210,Electrical Contractors and Other Wiring Installation Contractors,855891152.67,Alaska
,517919,All Other Telecommunications,850169474.54,Alaska
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,848615225.22,Alaska
,311812,Commercial Bakeries,837071081.84,Alaska
,611430,Professional and Management Development Training,833351881.77,Alaska
,561320,Temporary Help Services,825453698.53,Alaska
,517410,Satellite Telecommunications,815122599.31,Alaska
,611512,Flight Training,812957588.38,Alaska
,334516,Analytical Laboratory Instrument Manufacturing,808026793.15,Alaska
,333314,Optical Instrument and Lens Manufacturing,803936945.63,Alaska
,221122,Electric Power Distribution,792509929.82,Alaska
,311999,All Other Miscellaneous Food Manufacturing,767127464.86,Alaska
,611310,"Colleges, Universities, and Professional Schools",762718370.51,Alaska
,561422,Telemarketing Bureaus and Other Contact Centers,726031879.66,Alaska
,541219,Other Accounting Services,721625828.15,Alaska
,541810,Advertising Agencies,721358225.04,Alaska
,311421,Fruit and Vegetable Canning,717449934.75,Alaska
,424410,General Line Grocery Merchant Wholesalers,715410031.26,Alaska
,541211,Offices of Certified Public Accountants,714468571.08,Alaska
,493120,Refrigerated Warehousing and Storage,697443576.88,Alaska
,238990,All Other Specialty Trade Contractors,691904843.32,Alaska
,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,656018313.09,Alaska
,561621,Security Systems Services (except Locksmiths),637748928.84,Alaska
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",621729474.54,Alaska
,541618,Other Management Consulting Services,610610844.69,Alaska
,333319,Other Commercial and Service Industry Machinery Manufacturing,605544390.59,Alaska
,325414,Biological Product (except Diagnostic) Manufacturing,601301946.15,Alaska
,561499,All Other Business Support Services,580922725.08,Alaska
,811213,Communication Equipment Repair and Maintenance,553969225.47,Alaska
,334519,Other Measuring and Controlling Device Manufacturing,552603571.13,Alaska
,541612,Human Resources Consulting Services,543101889.71,Alaska
,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,530109685.4,Alaska
,623110,Nursing Care Facilities (Skilled Nursing Facilities),523854531.15,Alaska
,541930,Translation and Interpretation Services,516065744.43,Alaska
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,512800719.12,Alaska
,333120,Construction Machinery Manufacturing,509048241.08,Alaska
,561611,Investigation Services,508718800.57,Alaska
,337214,Office Furniture (except Wood) Manufacturing,498029315.52,Alaska
,332992,Small Arms Ammunition Manufacturing,497844804.93,Alaska
,339999,All Other Miscellaneous Manufacturing,497224890.94,Alaska
,611710,Educational Support Services,497140249.73,Alaska
,927110,Space Research and Technology,492935034.1,Alaska
,237110,Water and Sewer Line and Related Structures Construction,486671959.32,Alaska
,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,471457276.81,Alaska
,315990,Apparel Accessories and Other Apparel Manufacturing,464888980.19,Alaska
,334517,Irradiation Apparatus Manufacturing,463145868.84,Alaska
,621492,Kidney Dialysis Centers,454137144.09,Alaska
,561440,Collection Agencies,453707890.49,Alaska
,541199,All Other Legal Services,450140411.06,Alaska
,333318,Other Commercial and Service Industry Machinery Manufacturing,447548867.8,Alaska
,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",446821057.0,Alaska
,811111,General Automotive Repair,436920292.57,Alaska
,561730,Landscaping Services,436680491.06,Alaska
,523999,Miscellaneous Financial Investment Activities,433871733.09,Alaska
,332510,Hardware Manufacturing,426914579.14,Alaska
,519190,All Other Information Services,423615372.42,Alaska
,623990,Other Residential Care Facilities,417915057.14,Alaska
,311611,Animal (except Poultry) Slaughtering,408738066.03,Alaska
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,404657085.2,Alaska
,541380,Testing Laboratories,397428275.87,Alaska
,624230,Emergency and Other Relief Services,391405588.96,Alaska
,325920,Explosives Manufacturing,381436402.77,Alaska
,237130,Power and Communication Line and Related Structures Construction,376240017.72,Alaska
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,372092432.14,Alaska
,238160,Roofing Contractors,366815154.69,Alaska
,237120,Oil and Gas Pipeline and Related Structures Construction,364906433.16,Alaska
,517310,Telecommunications Resellers,364498815.56,Alaska
,315210,Cut and Sew Apparel Contractors,363940292.48,Alaska
,541370,Surveying and Mapping (except Geophysical) Services,363746221.1,Alaska
,517210,Wireless Telecommunications Carriers (except Satellite),349166857.71,Alaska
,311615,Poultry Processing,347018364.47,Alaska
,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,337514953.39,Alaska
,611699,All Other Miscellaneous Schools and Instruction,337343847.63,Alaska
,221112,Fossil Fuel Electric Power Generation,331256779.68,Alaska
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",326197687.41,Alaska
,493110,General Warehousing and Storage,325918791.84,Alaska
,621498,All Other Outpatient Care Centers,317336305.41,Alaska
,221310,Water Supply and Irrigation Systems,314552726.29,Alaska
,624190,Other Individual and Family Services,310886439.67,Alaska
,115310,Support Activities for Forestry,305834277.18,Alaska
,335312,Motor and Generator Manufacturing,302500121.63,Alaska
,336112,Light Truck and Utility Vehicle Manufacturing,302480837.42,Alaska
,511199,All Other Publishers,299372926.4,Alaska
,922190,"Other Justice, Public Order, and Safety Activities",295691756.73,Alaska
,721110,Hotels (except Casino Hotels) and Motels,295577900.48,Alaska
,321991,Manufactured Home (Mobile Home) Manufacturing,294644480.59,Alaska
,492110,Couriers and Express Delivery Services,287860568.48,Alaska
,336612,Boat Building,283058466.88,Alaska
,621511,Medical Laboratories,281035128.68,Alaska
,493190,Other Warehousing and Storage,275420406.09,Alaska
,541820,Public Relations Agencies,269087017.3,Alaska
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,268557768.06,Alaska
,238910,Site Preparation Contractors,250025227.02,Alaska
,336120,Heavy Duty Truck Manufacturing,248584462.08,Alaska
,221210,Natural Gas Distribution,246396653.52,Alaska
,311513,Cheese Manufacturing,244063908.73,Alaska
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,243473792.37,Alaska
,336390,Other Motor Vehicle Parts Manufacturing,243100749.37,Alaska
,532420,Office Machinery and Equipment Rental and Leasing,240301684.21,Alaska
,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",235224464.39,Alaska
,488999,All Other Support Activities for Transportation,230297345.46,Alaska
,334119,Other Computer Peripheral Equipment Manufacturing,227942037.36,Alaska
,336211,Motor Vehicle Body Manufacturing,225900088.95,Alaska
,333618,Other Engine Equipment Manufacturing,225269278.67,Alaska
,541910,Marketing Research and Public Opinion Polling,223292857.08,Alaska
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,221235736.48,Alaska
,541613,Marketing Consulting Services,214622414.97,Alaska
,562111,Solid Waste Collection,208529679.02,Alaska
,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,207719948.7,Alaska
,326211,Tire Manufacturing (except Retreading),202614019.56,Alaska
,928110,National Security,200045658.97,Alaska
,332911,Industrial Valve Manufacturing,199743101.19,Alaska
,561450,Credit Bureaus,199332156.46,Alaska
,811212,Computer and Office Machine Repair and Maintenance,198080553.01,Alaska
,523110,Investment Banking and Securities Dealing,193855116.61,Alaska
,337122,Nonupholstered Wood Household Furniture Manufacturing,193594857.24,Alaska
,621399,Offices of All Other Miscellaneous Health Practitioners,192257718.07,Alaska
