id,code,name,amount,State
,336411,Aircraft Manufacturing,53856298183.13,only
,541330,Engineering Services,31587142895.84,only
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",30066479128.7,only
,561210,Facilities Support Services,24102002050.18,only
,541512,Computer Systems Design Services,19356518615.08,only
,236220,Commercial and Institutional Building Construction,19305819622.38,only
,336611,Ship Building and Repairing,17398525188.29,only
,336414,Guided Missile and Space Vehicle Manufacturing,15137053893.5,only
,541519,Other Computer Related Services,14349980542.05,only
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,14243261052.24,only
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",12561581744.01,only
,524114,Direct Health and Medical Insurance Carriers,11457149546.28,only
,541611,Administrative Management and General Management Consulting Services,11193396606.44,only
,325412,Pharmaceutical Preparation Manufacturing,8918735688.6,only
,541990,"All Other Professional, Scientific, and Technical Services",8706281026.71,only
,324110,Petroleum Refineries,7596798564.0,only
,488190,Other Support Activities for Air Transportation,7039571234.4,only
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",6590409611.89,only
,621111,Offices of Physicians (except Mental Health Specialists),5687549752.32,only
,541511,Custom Computer Programming Services,5648373806.42,only
,325411,Medicinal and Botanical Manufacturing,5157164472.38,only
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",5109993902.37,only
,336412,Aircraft Engine and Engine Parts Manufacturing,4962073804.59,only
,237990,Other Heavy and Civil Engineering Construction,4465356000.8,only
,561612,Security Guards and Patrol Services,4413327146.19,only
,332993,Ammunition (except Small Arms) Manufacturing,3990178952.45,only
,562910,Remediation Services,3769091294.4,only
,481212,Nonscheduled Chartered Freight Air Transportation,3484576392.8,only
,334111,Electronic Computer Manufacturing,3480757219.75,only
,511210,Software Publishers,3141822294.15,only
,517110,Wired Telecommunications Carriers,2877072290.16,only
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2724834177.01,only
,483111,Deep Sea Freight Transportation,2451028887.58,only
,541513,Computer Facilities Management Services,2440088585.81,only
,518210,"Data Processing, Hosting, and Related Services",2368011858.19,only
,481211,Nonscheduled Chartered Passenger Air Transportation,2244990209.6,only
,334290,Other Communications Equipment Manufacturing,2183594475.69,only
,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,2166471246.68,only
,541690,Other Scientific and Technical Consulting Services,2116666664.11,only
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,2105983236.55,only
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2086038611.36,only
,561990,All Other Support Services,2054956920.98,only
,541711,Research and Development in Biotechnology,1995101008.7,only
,237310,"Highway, Street, and Bridge Construction",1928505335.22,only
,339113,Surgical Appliance and Supplies Manufacturing,1770318607.1,only
,332410,Power Boiler and Heat Exchanger Manufacturing,1672567300.01,only
,424210,Drugs and Druggists' Sundries Merchant Wholesalers,1597270086.42,only
,562211,Hazardous Waste Treatment and Disposal,1589826370.46,only
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",1583796078.11,only
,561720,Janitorial Services,1510050036.96,only
,334210,Telephone Apparatus Manufacturing,1402981173.93,only
,339112,Surgical and Medical Instrument Manufacturing,1356608844.0,only
,811219,Other Electronic and Precision Equipment Repair and Maintenance,1298143940.04,only
,334419,Other Electronic Component Manufacturing,1279923684.09,only
,611519,Other Technical and Trade Schools,1243746031.56,only
,424410,General Line Grocery Merchant Wholesalers,1210012266.93,only
,541614,"Process, Physical Distribution, and Logistics Consulting Services",1203256929.07,only
,622110,General Medical and Surgical Hospitals,1195342487.85,only
,541720,Research and Development in the Social Sciences and Humanities,1140996023.52,only
,336111,Automobile Manufacturing,1134460344.99,only
,722310,Food Service Contractors,1112642147.62,only
,522390,Other Activities Related to Credit Intermediation,1054988072.25,only
,325414,Biological Product (except Diagnostic) Manufacturing,1032051576.17,only
,541620,Environmental Consulting Services,1019127410.32,only
,541310,Architectural Services,1004228022.57,only
,561110,Office Administrative Services,966386406.47,only
